GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,NAME,AT5AA,AT5AB,AL8AA,AL8AB,AL8AC,AL8AD,AL8AE,AL8AF,AL8AG,AL8AH,AJ6AA,AJ6AB,AJ6AC,AJ6AD,AJ6AE,AJ6AF,AJ6AG,AJ6AH,AJ6AI,AJ6AJ,AJ6AK,AJ6AL,AJ6AM,AJ6AN,AJ6AO,AJ6AP,AJ6AQ,AJ6AR,AJ6AS,AJ6AT,AJ6AU,AJ6AV,AJ6AW,AJ6AX,AJ6AY,AJ6AZ,AJ6BA,AJ6BB,AJ6BC,AJ6BD,AT5AAM,AT5ABM,AL8AAM,AL8ABM,AL8ACM,AL8ADM,AL8AEM,AL8AFM,AL8AGM,AJ6AAM,AJ6ABM,AJ6ACM,AJ6ADM,AJ6AEM,AJ6AFM,AJ6AGM,AJ6AHM,AJ6AIM,AJ6AJM,AJ6AKM,AJ6ALM,AJ6AMM,AJ6ANM,AJ6AOM,AJ6APM,AJ6AQM,AJ6ARM,AJ6ASM,AJ6ATM,AJ6AUM,AJ6AVM,AJ6AWM,AJ6AXM,AJ6AYM,AJ6AZM,AJ6BAM,AJ6BBM,AJ6BCM
"G0101030","2008-2012","Alabama","01","Morgan County","103","Morgan County, Alabama",112966,6364,81189,31008,2058,8775,16749,3426,769,,12,0,0,0,65,8,0,75,19,0,0,2,0,0,0,0,0,9,15,66,46,79,637,40,0,39,3939,65,1248,,579,579,1358,1243,381,788,938,514,182,20,28,28,28,35,14,28,56,31,28,28,4,28,28,28,28,28,14,100,104,66,121,217,31,28,37,756,47,490
"G0101050","2008-2012","Alabama","01","Perry County","105","Perry County, Alabama",10465,60,9100,1328,223,405,561,139,37,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,3,0,0,7,19,0,,51,51,253,265,146,153,170,81,56,19,19,19,19,19,19,15,19,19,19,19,19,19,19,19,19,19,19,69,54,6,19,92,6,19,19,13,36,87
"G0101070","2008-2012","Alabama","01","Pickens County","107","Pickens County, Alabama",19475,171,15804,3634,219,375,2870,170,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,167,0,0,,71,71,342,365,127,106,325,76,48,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,69,54,7,19,89,19,19,19,73,19,87
"G0101090","2008-2012","Alabama","01","Pike County","109","Pike County, Alabama",31334,1416,24639,6423,829,1147,3824,623,272,,0,0,0,0,3,0,0,68,0,0,3,3,0,0,0,0,11,0,0,0,337,0,571,79,44,3,256,15,23,,448,448,735,704,308,269,544,227,137,25,25,25,25,5,25,25,64,25,25,6,5,25,25,25,25,17,25,90,71,137,25,401,95,67,7,142,25,105
"G0101110","2008-2012","Alabama","01","Randolph County","111","Randolph County, Alabama",22513,330,14656,7745,217,632,6643,253,112,,0,0,0,0,5,0,3,29,0,0,0,0,0,1,0,0,0,0,2,48,12,0,12,0,0,0,182,0,36,,190,190,650,670,88,193,697,154,81,22,22,22,22,9,22,7,34,22,22,22,22,22,4,22,22,22,22,76,68,24,22,102,22,22,22,162,22,105
"G0101130","2008-2012","Alabama","01","Russell County","113","Russell County, Alabama",53081,857,19296,32670,1860,2461,26793,1556,1115,,0,0,0,0,58,10,0,194,0,0,0,0,0,0,0,0,0,0,0,0,11,6,153,9,16,0,225,28,147,,184,184,990,954,321,331,1017,342,312,28,28,28,28,46,15,28,112,28,28,28,28,28,28,28,28,28,28,101,79,18,10,138,15,22,28,111,31,146
"G0101150","2008-2012","Alabama","01","St. Clair County","115","St. Clair County, Alabama",81963,1567,65593,15898,1476,3852,8991,1579,472,,0,0,0,0,16,6,0,188,8,0,0,19,0,0,0,0,6,0,54,23,72,25,304,2,0,0,511,43,290,,278,278,1155,1109,315,637,889,405,208,28,28,28,28,20,13,28,107,15,28,28,31,28,28,28,28,10,28,120,73,79,29,197,4,28,28,196,56,214
"G0101170","2008-2012","Alabama","01","Shelby County","117","Shelby County, Alabama",183362,11875,122721,59146,6359,11445,36907,4435,1495,,0,31,0,34,267,11,9,235,0,23,13,0,0,44,9,0,9,47,93,118,272,329,2678,459,0,87,5289,180,1638,,689,689,1576,1501,584,679,1496,464,283,28,34,28,53,153,17,15,101,28,30,14,28,28,50,14,28,14,42,116,91,123,189,542,217,28,80,577,90,541
"G0101190","2008-2012","Alabama","01","Sumter County","119","Sumter County, Alabama",13636,33,9566,4009,147,425,3014,423,61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,3,0,0,0,3,11,,23,23,534,524,78,155,400,178,64,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,69,54,5,19,86,6,19,19,19,6,83
"G0101210","2008-2012","Alabama","01","Talladega County","121","Talladega County, Alabama",81183,1011,67629,13164,1077,2803,7722,1562,390,,0,0,0,7,0,0,0,131,0,0,0,10,0,0,0,0,14,8,0,0,40,0,73,76,13,11,505,36,87,,252,252,898,906,249,545,728,376,124,28,28,28,11,28,28,28,66,28,28,28,17,28,28,28,28,21,14,101,79,49,28,131,66,19,21,180,30,143
"G0101230","2008-2012","Alabama","01","Tallapoosa County","123","Tallapoosa County, Alabama",40760,774,33644,6991,978,1040,4395,578,125,,0,0,0,0,0,0,10,31,0,0,0,0,0,0,0,0,0,9,0,57,0,0,100,28,15,0,452,0,72,,142,142,619,639,247,278,545,171,64,25,25,25,25,25,25,15,29,25,25,25,25,25,25,25,25,25,15,90,108,25,25,166,51,24,25,108,25,135
"G0101250","2008-2012","Alabama","01","Tuscaloosa County","125","Tuscaloosa County, Alabama",187605,6649,143429,42909,4826,8158,26260,3665,1267,,0,0,0,50,186,15,0,412,27,0,0,18,0,0,0,0,0,94,135,95,459,50,1524,86,32,104,2536,66,760,,487,487,1876,1851,746,669,1510,450,262,28,28,28,68,165,18,28,158,34,28,28,22,28,28,28,28,28,74,125,86,187,54,420,59,37,146,379,48,297
"G0101270","2008-2012","Alabama","01","Walker County","127","Walker County, Alabama",66297,719,54909,11109,687,3371,5837,1214,279,,0,7,0,0,6,0,5,62,0,0,0,0,0,0,0,0,0,0,0,0,33,0,136,0,0,0,263,21,186,,197,197,786,774,186,390,600,262,117,28,12,28,28,9,28,8,41,28,28,28,28,28,28,28,28,28,28,101,79,38,28,135,28,28,28,110,24,213
"G0101290","2008-2012","Alabama","01","Washington County","129","Washington County, Alabama",17325,82,13196,4120,102,507,3332,179,9,,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,68,0,0,0,0,0,1,,50,50,488,487,75,252,444,90,13,19,19,19,19,13,19,19,3,19,19,19,19,19,19,19,19,19,19,69,50,3,19,98,19,19,19,19,19,85
"G0101310","2008-2012","Alabama","01","Wilcox County","131","Wilcox County, Alabama",11689,17,10746,898,170,117,525,86,45,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,,22,22,257,229,133,63,144,74,64,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,69,54,19,19,89,19,19,19,15,19,87
"G0101330","2008-2012","Alabama","01","Winston County","133","Winston County, Alabama",24160,272,18690,5447,236,1851,3066,294,23,,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,102,14,95,,102,102,597,606,96,397,521,137,31,22,22,22,22,22,22,22,28,22,22,22,22,22,22,22,22,22,22,79,62,22,22,100,22,22,22,78,16,135
"G0200130","2008-2012","Alaska","02","Aleutians East Borough","013","Aleutians East Borough, Alaska",1279,1835,627,496,23,73,95,305,156,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,0,1098,357,12,0,266,1,79,,351,351,328,118,17,52,53,72,82,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,26,10,36,28,10,10,252,150,19,10,80,2,57
"G0200160","2008-2012","Alaska","02","Aleutians West Census Area","016","Aleutians West Census Area, Alaska",3580,1927,1225,2142,187,331,377,1247,213,,0,0,0,0,7,0,3,6,0,0,0,0,0,3,4,0,0,0,7,32,0,16,1268,171,24,4,306,5,71,,140,140,174,154,51,86,115,153,75,14,14,14,14,10,14,4,8,14,14,14,14,14,6,4,14,14,14,47,45,14,13,121,70,30,5,90,7,73
"G0200200","2008-2012","Alaska","02","Anchorage Municipality","020","Anchorage Municipality, Alaska",264317,27153,100899,155633,17647,36768,38119,63099,7785,,85,53,72,22,423,0,94,654,14,176,26,97,0,62,22,27,185,12,492,874,858,501,14452,1099,948,66,1759,1070,3010,,1031,1031,2134,2301,1098,1245,1459,1948,676,78,51,51,17,132,23,50,158,19,84,32,68,23,62,28,41,107,16,240,244,300,157,1039,320,263,45,369,293,501
"G0200500","2008-2012","Alaska","02","Bethel Census Area","050","Bethel Census Area, Alaska",17029,155,15098,1912,315,495,424,678,19,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,128,3,0,0,0,1,15,,60,60,161,159,98,145,135,168,15,16,16,16,16,6,16,16,16,16,16,16,16,16,16,16,16,16,16,58,45,16,3,104,7,16,16,16,2,72
"G0200600","2008-2012","Alaska","02","Bristol Bay Borough","060","Bristol Bay Borough, Alaska",919,10,426,492,46,134,78,234,1,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,,153,8,93,80,20,41,26,54,3,10,10,10,10,10,10,10,10,10,10,3,10,10,10,10,10,10,10,36,28,10,10,46,10,6,10,10,10,46
"G0200680","2008-2012","Alaska","02","Denali Borough","068","Denali Borough, Alaska",1757,160,490,1249,267,318,256,408,18,,0,0,0,0,0,0,5,5,0,25,0,0,0,0,0,0,0,0,36,0,0,0,52,0,0,0,13,24,0,,156,104,112,166,102,108,89,94,18,10,10,10,10,10,10,8,8,10,37,10,10,10,10,10,10,10,10,56,28,10,10,122,10,10,10,28,25,46
"G0200700","2008-2012","Alaska","02","Dillingham Census Area","070","Dillingham Census Area, Alaska",4808,79,3875,909,64,245,269,331,24,,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,11,6,0,0,0,0,34,4,7,0,4,0,6,,55,55,89,64,25,55,67,71,22,14,14,14,14,14,14,4,8,14,14,14,14,14,14,14,14,23,7,50,40,14,14,72,8,11,14,6,14,63
"G0200900","2008-2012","Alaska","02","Fairbanks North Star Borough","090","Fairbanks North Star Borough, Alaska",92397,5126,31694,58048,7699,13625,15684,21040,2655,,0,83,21,21,91,0,26,415,68,33,0,23,0,0,0,0,84,44,56,356,210,188,1628,118,136,0,540,310,675,,586,586,1110,1123,841,850,1028,1177,460,23,59,26,27,68,23,26,172,82,34,23,27,23,23,23,23,68,58,81,241,129,90,267,78,79,23,319,129,309
"G0201000","2008-2012","Alaska","02","Haines Borough","100","Haines Borough, Alaska",2397,103,778,1593,117,660,92,724,26,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,2,0,0,0,70,16,,97,97,175,183,51,173,53,192,23,10,10,10,10,10,10,10,4,10,10,10,10,10,10,10,10,10,10,36,28,10,10,47,4,10,10,10,94,48
"G0201050","2008-2012","Alaska","02","Hoonah-Angoon Census Area","105","Hoonah-Angoon Census Area, Alaska",2099,54,1164,913,67,220,109,517,22,,0,0,0,0,6,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,16,,42,42,85,89,28,58,40,76,22,10,10,10,10,9,10,10,6,10,10,10,4,10,10,10,10,10,10,36,28,10,10,58,10,6,10,10,10,49
"G0201100","2008-2012","Alaska","02","Juneau City and Borough","110","Juneau City and Borough, Alaska",29773,1863,12628,16637,1712,3649,2402,8874,508,,0,0,0,17,59,10,4,52,0,17,0,0,0,15,10,0,0,0,48,16,73,46,1031,0,134,29,165,79,58,,216,216,503,547,313,376,339,568,155,21,21,21,26,42,14,5,31,21,24,21,21,21,17,17,21,21,21,74,54,83,41,228,21,88,36,106,34,104
"G0201220","2008-2012","Alaska","02","Kenai Peninsula Borough","122","Kenai Peninsula Borough, Alaska",53797,1677,19735,33427,3210,8726,5086,16405,635,,0,19,5,9,59,30,2,156,15,7,0,6,0,7,12,0,18,0,37,98,193,30,408,19,14,0,88,196,249,,197,197,569,616,314,581,428,676,140,23,23,7,12,48,35,3,79,19,10,23,10,23,11,17,23,17,23,73,83,83,27,166,18,12,23,44,70,131
"G0201300","2008-2012","Alaska","02","Ketchikan Gateway Borough","130","Ketchikan Gateway Borough, Alaska",12556,969,5529,6769,656,1342,994,3777,258,,0,0,17,0,5,0,0,30,12,0,0,0,0,5,2,0,55,43,3,22,22,7,591,0,25,0,4,59,67,,190,190,414,413,166,201,188,372,113,16,16,26,16,8,16,16,25,18,16,16,16,16,10,4,16,73,55,56,46,23,12,167,16,28,16,4,49,79
"G0201500","2008-2012","Alaska","02","Kodiak Island Borough","150","Kodiak Island Borough, Alaska",11741,1969,4964,6372,828,1155,1497,2892,405,,0,0,60,13,0,0,0,42,0,0,0,0,0,0,0,0,0,0,6,3,5,14,1621,9,0,0,56,13,127,,265,265,387,412,268,234,273,377,125,16,16,80,20,16,16,16,42,16,16,16,16,16,16,16,16,16,16,54,43,9,23,232,17,16,16,49,17,128
"G0201640","2008-2012","Alaska","02","Lake and Peninsula Borough","164","Lake and Peninsula Borough, Alaska",1523,28,1136,384,33,124,34,193,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,18,5,0,0,0,0,0,,168,25,137,66,18,51,16,48,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,36,27,10,10,50,7,10,10,10,10,46
"G0201700","2008-2012","Alaska","02","Matanuska-Susitna Borough","170","Matanuska-Susitna Borough, Alaska",86154,3165,34025,50474,5565,13367,9084,22458,1655,,12,17,15,3,115,25,0,218,20,39,0,0,0,38,9,14,49,32,141,690,134,51,888,33,23,10,107,311,171,,537,537,928,822,545,756,542,1001,292,16,20,19,6,66,35,23,68,20,30,23,23,23,32,8,20,68,52,132,494,118,39,219,36,21,17,65,105,129
"G0201800","2008-2012","Alaska","02","Nome Census Area","180","Nome Census Area, Alaska",9400,180,7828,1511,223,507,267,514,61,,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,82,15,6,0,36,4,15,,48,48,136,131,92,112,128,127,30,8,14,14,14,14,7,14,14,14,14,14,14,14,14,14,14,10,14,50,38,14,14,71,19,8,14,25,7,63
"G0201850","2008-2012","Alaska","02","North Slope Borough","185","North Slope Borough, Alaska",8803,514,6087,2628,229,603,509,1287,88,,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,0,364,5,10,0,62,10,5,,91,91,228,226,95,156,155,203,65,14,14,14,14,47,14,14,14,14,14,14,14,14,14,14,14,14,14,50,39,11,14,94,7,12,14,49,14,63
"G0201880","2008-2012","Alaska","02","Northwest Arctic Borough","188","Northwest Arctic Borough, Alaska",7500,101,6566,899,102,230,157,410,35,,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,46,0,4,0,1,37,0,,48,48,82,95,45,48,58,88,27,14,5,14,5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,50,38,14,5,80,14,6,14,3,39,64
"G0201950","2008-2012","Alaska","02","Petersburg Census Area","195","Petersburg Census Area, Alaska",3639,183,1386,2220,265,526,243,1186,33,,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79,29,0,0,52,5,3,,118,118,201,163,121,156,103,173,26,10,10,10,10,3,10,10,28,10,10,10,10,10,10,10,10,10,10,35,28,10,10,69,39,10,10,78,6,46
"G0201980","2008-2012","Alaska","02","Prince of Wales-Hyder Census Area","198","Prince of Wales-Hyder Census Area, Alaska",5501,102,2850,2600,161,340,254,1845,51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,39,9,0,0,17,23,4,,56,56,115,113,74,66,71,129,30,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,50,38,9,14,76,11,14,14,20,28,63
"G0202200","2008-2012","Alaska","02","Sitka City and Borough","220","Sitka City and Borough, Alaska",8314,595,3466,4781,599,954,823,2405,67,,0,2,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,41,15,0,11,408,13,0,0,47,39,9,,102,102,242,257,176,180,202,253,53,14,4,3,14,14,14,14,11,14,14,14,14,14,14,14,14,14,14,58,36,14,19,147,18,14,14,36,47,64
"G0202300","2008-2012","Alaska","02","Skagway Municipality","230","Skagway Municipality, Alaska",909,141,266,541,89,169,41,242,102,,0,0,0,2,5,0,1,8,6,0,0,0,0,0,0,0,0,0,11,0,0,0,90,3,0,0,0,15,0,,114,152,73,86,38,49,22,66,146,10,10,10,3,7,10,3,9,8,10,10,10,10,10,10,10,10,10,42,28,10,10,162,6,10,10,10,11,46
"G0202400","2008-2012","Alaska","02","Southeast Fairbanks Census Area","240","Southeast Fairbanks Census Area, Alaska",6510,529,2285,4067,548,1296,759,1464,158,,0,0,0,0,12,0,0,16,9,0,0,22,0,0,0,0,0,10,0,336,0,10,59,0,9,0,19,23,4,,170,170,168,230,140,196,178,190,72,14,14,14,14,17,14,14,18,11,14,14,34,14,14,14,14,14,22,50,140,14,21,75,14,13,14,18,19,63
"G0202610","2008-2012","Alaska","02","Valdez-Cordova Census Area","261","Valdez-Cordova Census Area, Alaska",9087,527,4114,4896,445,1093,805,2553,77,,0,0,0,0,0,0,0,55,0,0,5,0,0,11,0,0,55,0,0,3,22,3,249,4,0,0,71,31,18,,138,138,271,293,146,222,190,340,64,14,14,14,14,14,14,14,45,14,14,8,14,14,18,14,14,78,14,50,37,24,5,103,8,14,14,97,27,65
"G0202700","2008-2012","Alaska","02","Wade Hampton Census Area","270","Wade Hampton Census Area, Alaska",7545,11,7277,248,22,35,94,97,20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,4,0,,8,8,51,45,17,18,35,29,11,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,14,50,40,14,14,64,14,14,14,6,6,64
"G0202750","2008-2012","Alaska","02","Wrangell City and Borough","275","Wrangell City and Borough, Alaska",2267,101,960,1291,62,334,74,821,16,,0,0,10,0,6,0,0,13,11,0,0,0,0,0,0,0,0,0,0,1,0,0,46,0,0,0,0,14,0,,38,38,144,141,37,119,43,146,16,10,10,13,10,11,10,10,19,16,10,10,10,10,10,10,10,10,10,36,27,10,10,57,10,10,10,10,17,46
"G0202820","2008-2012","Alaska","02","Yakutat City and Borough","282","Yakutat City and Borough, Alaska",619,25,356,254,33,30,25,166,9,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,6,0,0,,141,22,95,111,19,19,20,111,8,10,10,10,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,36,28,10,10,46,18,6,10,8,10,46
"G0202900","2008-2012","Alaska","02","Yukon-Koyukuk Census Area","290","Yukon-Koyukuk Census Area, Alaska",5578,59,4281,1254,175,333,204,542,43,,0,1,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,2,0,7,7,0,,38,38,71,73,41,41,47,67,32,14,3,14,14,14,14,14,10,14,12,14,14,14,14,14,14,14,14,50,40,14,14,70,14,3,14,16,7,64
"G0400010","2008-2012","Arizona","04","Apache County","001","Apache County, Arizona",70434,1184,50980,19155,938,2675,1775,13767,299,,0,14,0,0,41,0,0,134,15,0,0,0,0,0,0,0,0,0,0,25,66,0,129,18,7,36,665,34,0,,302,302,871,875,212,359,326,809,132,31,28,31,31,49,31,31,180,23,31,31,31,31,31,31,31,31,31,112,81,63,31,145,36,9,45,193,35,142
"G0400030","2008-2012","Arizona","04","Cochise County","003","Cochise County, Arizona",115523,15595,44009,67886,10389,19910,17473,20114,3628,,0,16,23,0,185,0,115,935,137,32,0,64,3,57,19,0,156,4,39,121,204,295,1330,45,30,12,10422,408,943,,897,897,1395,1277,755,1098,912,1178,458,31,26,35,31,119,31,76,188,115,52,31,54,6,67,31,31,165,7,112,129,234,181,318,42,33,23,758,162,247
"G0400050","2008-2012","Arizona","04","Coconino County","005","Coconino County, Arizona",126877,7134,69816,55471,5877,14149,8681,26764,1590,,11,26,0,48,289,26,66,180,96,25,0,63,34,0,0,0,20,43,293,73,442,64,1041,62,43,5,3574,365,245,,770,770,1265,1275,542,743,740,1288,298,19,36,31,48,142,29,47,76,93,25,31,74,52,31,31,31,46,57,150,104,182,43,299,47,33,9,645,151,166
"G0400070","2008-2012","Arizona","04","Gila County","007","Gila County, Arizona",51476,1960,28398,22689,2520,7443,4056,8670,389,,22,0,0,0,177,0,0,108,31,0,0,125,0,8,19,0,11,0,36,46,0,0,164,35,11,8,851,208,100,,364,364,750,780,347,568,466,807,179,28,31,31,31,145,31,31,80,51,31,31,142,31,14,25,31,18,31,118,87,31,31,177,42,14,14,260,86,154
"G0400090","2008-2012","Arizona","04","Graham County","009","Graham County, Arizona",35305,1810,24601,10542,914,2553,2003,5072,162,,0,0,0,0,48,0,3,24,8,0,0,0,0,0,0,0,0,0,8,13,11,0,64,9,18,40,1452,37,75,,263,263,689,643,189,335,351,489,81,28,28,28,28,44,28,6,27,12,28,28,28,28,28,28,28,28,28,98,70,17,28,132,18,26,47,233,37,131
"G0400110","2008-2012","Arizona","04","Greenlee County","011","Greenlee County, Arizona",8206,386,5477,2681,190,456,799,1236,48,,0,0,0,0,2,0,0,7,0,0,0,0,0,0,17,0,0,0,28,0,10,0,25,47,0,0,214,0,36,,132,132,263,268,86,109,155,236,46,19,19,19,19,5,19,19,9,19,19,19,19,19,19,25,19,19,19,71,54,15,19,90,40,19,19,126,19,93
"G0400120","2008-2012","Arizona","04","La Paz County","012","La Paz County, Arizona",17810,2650,5346,12355,966,2749,1659,6981,109,,0,0,0,0,15,0,0,67,17,0,45,0,0,0,0,0,0,0,9,17,6,0,119,0,0,0,1943,339,73,,363,363,340,430,246,400,388,594,105,25,25,25,25,18,25,25,54,21,25,66,25,25,25,25,25,25,25,88,72,14,25,119,25,25,25,228,239,121
"G0400130","2008-2012","Arizona","04","Maricopa County","013","Maricopa County, Arizona",3262683,579136,1389122,1829813,294961,680140,275133,579579,43748,,310,1099,192,864,10015,467,1862,8587,1225,504,818,3137,480,1006,1056,316,3844,4465,11521,5150,15618,2979,91990,16745,2395,3647,330418,22318,36108,,6550,6550,8241,7994,4548,5913,4401,6566,2066,110,298,92,193,825,117,294,815,293,155,246,458,214,314,210,123,529,723,1224,755,1299,587,3269,1782,459,766,5820,1334,2221
"G0400150","2008-2012","Arizona","04","Mohave County","015","Mohave County, Arizona",187741,13475,37636,148284,14121,37597,16564,80002,1821,,0,78,0,0,618,43,88,419,122,66,0,296,34,20,169,13,43,2,164,50,104,220,1277,111,94,23,7219,1408,794,,1007,1007,1492,1847,950,1509,1092,2207,425,31,93,31,31,170,46,89,180,79,104,31,198,39,33,97,23,55,4,118,91,98,130,362,104,87,35,722,407,258
"G0400170","2008-2012","Arizona","04","Navajo County","017","Navajo County, Arizona",104173,3242,70818,32879,2911,9359,5264,15345,476,,0,17,0,0,51,0,16,39,26,0,0,0,0,0,6,0,1,0,13,0,60,0,255,26,25,0,2329,227,151,,525,525,1314,1292,410,817,522,1072,145,31,26,31,31,40,31,26,33,27,31,31,31,31,31,14,31,3,31,104,88,57,31,181,33,20,31,497,120,148
"G0400190","2008-2012","Arizona","04","Pima County","019","Pima County, Arizona",854367,126681,388791,450971,82587,153334,79933,135117,14605,,36,212,160,227,2752,225,341,3131,326,111,293,737,46,149,203,42,492,234,1362,1472,4587,893,15194,4196,734,401,77236,3970,6919,,3316,3316,3893,3861,2058,2480,2398,3411,891,29,108,87,105,473,94,127,384,122,76,146,221,36,98,85,39,152,140,278,331,639,203,1204,651,255,126,2451,546,851
"G0400210","2008-2012","Arizona","04","Pinal County","021","Pinal County, Arizona",331304,37070,143770,184215,24917,63659,28692,66947,3319,,11,71,0,0,543,34,48,768,111,28,11,204,16,4,34,33,457,28,123,112,159,106,3695,382,242,134,23027,3700,2989,,1822,1822,3089,3182,1699,1896,1578,2662,527,18,57,31,31,181,32,41,252,78,33,17,131,29,7,38,34,202,35,111,89,103,64,642,164,166,112,1382,688,536
"G0400230","2008-2012","Arizona","04","Santa Cruz County","023","Santa Cruz County, Arizona",31218,15839,22011,8560,1490,2282,1673,3115,647,,0,5,28,3,70,0,34,60,0,10,0,0,0,0,0,0,0,0,0,0,54,0,117,18,16,22,15026,15,361,,808,808,904,640,313,313,340,499,197,28,8,41,7,60,28,46,51,28,16,28,28,28,28,28,28,28,28,101,79,62,28,150,27,15,35,842,32,235
"G0400250","2008-2012","Arizona","04","Yavapai County","025","Yavapai County, Arizona",196757,14523,60766,134246,21346,45005,18010,49885,1745,,90,41,17,28,1120,44,191,1143,324,75,0,94,0,12,159,0,110,46,126,158,88,13,1212,316,86,35,6746,1036,1213,,1132,1132,1474,1595,1200,1593,1239,1774,350,90,32,28,32,285,40,140,380,224,71,31,68,31,18,136,31,62,42,108,111,67,19,312,122,63,40,1047,237,573
"G0400270","2008-2012","Arizona","04","Yuma County","027","Yuma County, Arizona",148286,48134,67535,77550,5569,17222,12840,41919,3201,,23,3,29,19,306,20,34,342,45,0,7,44,0,0,0,0,68,14,79,49,160,155,1349,81,64,40,41287,3064,852,,1737,1737,2072,1503,469,1068,819,1723,500,27,5,37,19,116,34,35,123,32,31,12,33,31,31,31,31,68,23,111,73,91,81,332,79,62,42,1610,447,290
"G0500010","2008-2012","Arkansas","05","Arkansas County","001","Arkansas County, Arkansas",18599,430,15758,2765,122,836,1351,456,76,,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,84,13,15,0,0,0,283,0,24,,146,146,345,325,62,204,217,131,69,19,19,19,19,19,19,19,13,19,19,19,19,19,19,19,19,19,19,69,54,93,18,90,19,19,19,122,19,97
"G0500030","2008-2012","Arkansas","05","Ashley County","003","Ashley County, Arkansas",21403,408,15007,6340,259,612,4751,718,56,,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,12,291,0,59,,89,89,476,469,136,218,413,177,58,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,79,62,22,22,105,22,22,19,97,22,111
"G0500050","2008-2012","Arkansas","05","Baxter County","005","Baxter County, Arkansas",40646,741,14755,25686,1914,14675,5918,3179,205,,0,41,0,9,98,10,0,192,0,0,0,2,0,0,2,0,15,22,23,8,0,29,104,3,27,0,71,33,52,,166,166,761,785,296,742,629,387,87,25,66,25,15,70,12,25,84,25,25,25,6,25,25,3,25,23,25,93,62,25,27,124,4,27,25,46,32,126
"G0500070","2008-2012","Arkansas","05","Benton County","007","Benton County, Arkansas",198397,23631,86526,109522,6042,40320,39195,23965,2349,,38,0,0,15,334,14,63,214,15,0,14,61,0,0,0,0,48,15,236,79,201,52,4126,286,280,62,12633,313,4532,,1055,1055,1783,2074,648,1509,1591,1416,494,62,28,28,24,134,21,47,109,25,28,23,58,28,28,28,28,53,22,227,83,160,46,569,146,189,57,1134,135,780
"G0500090","2008-2012","Arkansas","05","Boone County","009","Boone County, Arkansas",36556,476,19285,17163,841,7963,4389,3970,108,,0,0,0,0,41,0,15,8,0,0,0,0,9,0,0,0,0,0,134,0,58,0,102,4,0,0,8,16,81,,235,235,785,779,226,669,447,555,83,25,25,25,25,36,25,23,10,25,25,25,25,14,25,25,25,25,25,212,71,53,25,123,7,25,25,15,20,147
